enterprise,num_id,date,ret,price,open,close,high,low,mktret,event_date1,event_date2,event_date3,id,t1,t2,date_new,event_window,event_estimate,N,predict_return,AR,CAR,car_date
华阳股份,600348.SH,2021/12/20,-0.055658627,10.78,3593.6,3620.04,3643.95,3589.36,-0.0107,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-48,0,1,80,,,0.046236958,
华阳股份,600348.SH,2021/12/21,0.011009174,10.9,3625.13,3591.45,3627.09,3591.45,0.0088,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-47,0,1,80,,,0.046236958,
华阳股份,600348.SH,2021/12/22,-0.005535055,10.84,3622.62,3632.68,3635.9,3616.55,-0.0007,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-46,0,1,80,,,0.046236958,
华阳股份,600348.SH,2021/12/23,0.090604027,11.92,3643.34,3625.47,3643.55,3618.05,0.0057,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-45,0,1,80,,,0.046236958,
华阳股份,600348.SH,2021/12/24,0.059936909,12.68,3618.05,3645.39,3648.96,3612.07,-0.0069,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-44,0,1,80,,,0.046236958,
华阳股份,600348.SH,2021/12/27,-0.012779553,12.52,3615.97,3613.05,3632.19,3601.94,-0.0006,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-43,0,1,80,,,0.046236958,
华阳股份,600348.SH,2021/12/28,-0.017886179,12.3,3630.11,3619.64,3631.08,3607.36,0.0039,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-42,0,1,80,,,0.046236958,
华阳股份,600348.SH,2021/12/29,-0.025,12,3597,3630.92,3630.92,3596.32,-0.0091,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-41,0,1,80,,,0.046236958,
华阳股份,600348.SH,2021/12/30,-0.005025126,11.94,3619.19,3596.49,3628.92,3595.5,0.0062,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-40,0,1,80,,,0.046236958,
华阳股份,600348.SH,2021/12/31,-0.007594937,11.85,3639.78,3626.24,3642.84,3624.94,0.0057,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-39,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/1/4,-0.005942275,11.78,3632.33,3649.15,3651.89,3610.09,-0.002,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-38,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/1/5,-0.027923211,11.46,3595.18,3628.26,3628.26,3583.47,-0.0102,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-37,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/1/6,0.006932409,11.54,3586.08,3581.22,3594.49,3559.88,-0.0025,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-36,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/1/7,0.030252101,11.9,3579.54,3588.99,3607.23,3577.1,-0.0018,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-35,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/1/10,0.030154849,12.27,3593.52,3572.74,3593.52,3555.13,0.0039,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-34,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/1/11,-0.005737705,12.2,3567.44,3589.9,3602.15,3562.75,-0.0073,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-33,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/1/12,-0.005770816,12.13,3597.43,3578.16,3599.5,3572.1,0.0084,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-32,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/1/13,-0.027095682,11.81,3555.26,3601.03,3601.07,3555.16,-0.0117,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-31,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/1/14,-0.030541012,11.46,3521.26,3544.07,3548.42,3519.32,-0.0096,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-30,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/1/17,0.023850085,11.74,3541.67,3522.09,3546.09,3519.43,0.0058,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-29,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/1/18,0.002548853,11.77,3569.91,3541.89,3579.31,3531.33,0.008,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-28,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/1/19,-0.012037833,11.63,3558.18,3567.63,3578.73,3541.66,-0.0033,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-27,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/1/20,-0.038392857,11.2,3555.06,3556.23,3576.26,3540.55,-0.0009,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-26,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/1/21,0.018404908,11.41,3522.57,3546.75,3547,3514.89,-0.0091,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-25,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/1/24,0.002622378,11.44,3524.1,3508.24,3531.61,3500.14,0.0004,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-24,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/1/25,-0.106382979,10.34,3433.06,3509.28,3519.83,3433.06,-0.0258,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-23,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/1/26,0.015238095,10.5,3455.67,3442.69,3462.12,3417.76,0.0066,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-22,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/1/27,-0.019417476,10.3,3394.25,3456.1,3456.36,3392.02,-0.0178,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-21,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/1/28,0,10.3,3361.44,3407.59,3417.05,3356.56,-0.0097,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-20,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/2/7,0.035580524,10.68,3429.58,3407.76,3434.03,3407.76,0.0203,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-19,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/2/8,0.043010753,11.16,3452.63,3428.54,3453.19,3390.46,0.0067,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-18,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/2/9,0.021052632,11.4,3479.95,3450.82,3484.74,3444.08,0.0079,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-17,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/2/10,0.011274935,11.53,3485.91,3481.91,3488.86,3464.22,0.0017,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-16,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/2/11,-0.001737619,11.51,3462.95,3472.28,3500.15,3459.33,-0.0066,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-15,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/2/14,0.020425532,11.75,3428.88,3451.85,3457.26,3415.45,-0.0098,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-14,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/2/15,-0.020851434,11.51,3446.09,3428.04,3447.49,3421.64,0.005,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-13,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/2/16,0.006044905,11.58,3465.83,3457.07,3475.06,3453.8,0.0057,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-12,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/2/17,0.018644068,11.8,3468.04,3464.21,3480.97,3454.28,0.0006,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-11,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/2/18,0.020746888,12.05,3490.76,3451.63,3490.76,3447.03,0.0066,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-10,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/2/21,0.024291498,12.35,3490.61,3488.41,3492.2,3471.69,0,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-9,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/2/22,0.013578275,12.52,3457.15,3473.29,3473.39,3437.67,-0.0096,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-8,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/2/23,-0.009677419,12.4,3489.15,3458.51,3490.76,3458.18,0.0093,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-7,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/2/24,-0.02310231,12.12,3429.96,3474.37,3486.98,3400.21,-0.017,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-6,0,1,80,,,0.046236958,
华阳股份,600348.SH,2022/2/25,-0.028862479,11.78,3451.41,3445.34,3480.18,3440.93,0.0063,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-5,1,0,80,0.013875945,-0.042738423,0.046236958,-0.042738423
华阳股份,600348.SH,2022/2/28,0.015050167,11.96,3462.31,3450.32,3462.31,3425.52,0.0032,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-4,1,0,80,0.007437288,0.007612879,0.046236958,-0.035125542
华阳股份,600348.SH,2022/3/1,0.029220779,12.32,3488.83,3471.36,3491.13,3465.72,0.0077,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-3,1,0,80,0.016783725,0.012437054,0.046236958,-0.022688489
华阳股份,600348.SH,2022/3/2,0.013610889,12.49,3484.19,3478.29,3486.62,3467,-0.0013,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-2,1,0,80,-0.001909149,0.015520037,0.046236958,-0.007168452
华阳股份,600348.SH,2022/3/3,0.024980484,12.81,3481.11,3495.93,3500.29,3473.34,-0.0009,2022/2/24,2022/5/5,2022/5/11,24,-5,5,-1,1,0,80,-0.001078355,0.026058838,0.046236958,0.018890385
华阳股份,600348.SH,2022/3/4,-0.004705882,12.75,3447.65,3459.98,3474.88,3437.7,-0.0096,2022/2/24,2022/5/5,2022/5/11,24,-5,5,0,1,0,80,-0.019148132,0.014442249,0.046236958,0.033332635
华阳股份,600348.SH,2022/3/7,-0.0111023,12.61,3372.86,3438.56,3438.56,3360.74,-0.0217,2022/2/24,2022/5/5,2022/5/11,24,-5,5,1,1,0,80,-0.044279661,0.033177361,0.046236958,0.066509992
华阳股份,600348.SH,2022/3/8,-0.056999162,11.93,3293.53,3372.55,3383.63,3287.34,-0.0235,2022/2/24,2022/5/5,2022/5/11,24,-5,5,2,1,0,80,-0.048018236,-0.008980926,0.046236958,0.057529069
华阳股份,600348.SH,2022/3/9,-0.011016949,11.8,3256.39,3303.71,3321.48,3147.68,-0.0113,2022/2/24,2022/5/5,2022/5/11,24,-5,5,3,1,0,80,-0.022679009,0.011662059,0.046236958,0.069191128
华阳股份,600348.SH,2022/3/10,0.016666667,12,3296.09,3312.18,3326.58,3291.24,0.0122,2022/2/24,2022/5/5,2022/5/11,24,-5,5,4,1,0,80,0.026130162,-0.009463496,0.046236958,0.059727632
华阳股份,600348.SH,2022/3/11,-0.0041841,11.95,3309.75,3259.32,3315.66,3217.42,0.0041,2022/2/24,2022/5/5,2022/5/11,24,-5,5,5,1,0,80,0.009306575,-0.013490676,0.046236958,0.046236958
博汇股份,300839.SZ,2021/8/2,0,16.97,3464.29,3385.69,3464.29,3367.64,0.0197,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-141,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/8/3,0.046093311,17.79,3447.99,3446.78,3470.66,3435.46,-0.0047,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-140,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/8/4,-0.024769585,17.36,3477.22,3442.94,3477.6,3440.78,0.0085,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-139,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/8/5,-0.047044632,16.58,3466.55,3461.72,3486.16,3449.39,-0.0031,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-138,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/8/6,-0.020307692,16.25,3458.23,3465.48,3466.39,3436.93,-0.0024,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-137,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/8/9,0.009750152,16.41,3494.63,3441.75,3502.84,3438.7,0.0105,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-136,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/8/10,0.038100821,17.06,3529.93,3488.66,3529.93,3477.06,0.0101,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-135,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/8/11,0.016714697,17.35,3532.62,3527.11,3544.09,3524.04,0.0008,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-134,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/8/12,-0.026020106,16.91,3524.74,3522.72,3538.4,3513.45,-0.0022,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-133,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/8/13,0.003535651,16.97,3516.3,3514.47,3540.08,3500.8,-0.0024,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-132,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/8/16,0.067582418,18.2,3517.34,3514.34,3537.85,3510.9,0.0003,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-131,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/8/17,-0.069958848,17.01,3446.98,3512.11,3531.72,3438.12,-0.02,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-130,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/8/18,-0.001177163,16.99,3485.29,3442.35,3487.44,3437.69,0.0111,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-129,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/8/19,-0.039779682,16.34,3465.55,3475.3,3480.46,3446.01,-0.0057,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-128,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/8/20,-0.02252816,15.98,3427.33,3442.51,3453.15,3394.97,-0.011,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-127,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/8/23,0.119559229,18.15,3477.13,3436.8,3481.25,3436.67,0.0145,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-126,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/8/24,0.001100715,18.17,3514.47,3482.27,3522.7,3481.14,0.0107,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-125,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/8/25,0.030416222,18.74,3540.38,3517.92,3540.39,3510.07,0.0074,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-124,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/8/26,0.017304667,19.07,3501.66,3537.31,3537.32,3499.45,-0.0109,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-123,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/8/27,0.112610517,21.49,3522.16,3494.42,3530.19,3493.38,0.0059,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-122,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/8/30,-0.069686411,20.09,3528.15,3535.07,3539.49,3512.99,0.0017,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-121,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/8/31,0.006920415,20.23,3543.94,3519.02,3543.94,3496.39,0.0045,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-120,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/9/1,0.039411206,21.06,3567.1,3543.87,3582.32,3514.67,0.0065,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-119,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/9/2,0.102684278,23.47,3597.04,3559.9,3597.37,3557.68,0.0084,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-118,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/9/3,0.032164948,24.25,3581.73,3602.74,3613.95,3569.4,-0.0043,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-117,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/9/6,-0.007478189,24.07,3621.86,3580.14,3626.29,3580.14,0.0112,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-116,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/9/7,0.00083022,24.09,3676.59,3621.71,3681.93,3615.14,0.0151,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-115,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/9/8,-0.031691649,23.35,3675.19,3673.4,3695.32,3661,-0.0004,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-114,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/9/9,0.050813008,24.6,3693.13,3666.82,3693.45,3662.16,0.0049,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-113,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/9/10,-0.069565217,23,3703.11,3691.19,3722.87,3681.64,0.0027,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-112,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/9/13,-0.064814815,21.6,3715.37,3699.25,3716.83,3692.82,0.0033,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-111,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/9/14,-0.013133208,21.32,3662.6,3709.63,3723.85,3655.63,-0.0142,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-110,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/9/15,0.071832825,22.97,3656.22,3651.16,3677.53,3638.32,-0.0017,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-109,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/9/16,-0.059501845,21.68,3607.09,3664.84,3677.92,3606.73,-0.0134,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-108,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/9/17,-0.030418251,21.04,3613.97,3595.27,3620.96,3569.27,0.0019,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-107,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/9/22,-0.031372549,20.4,3628.49,3563.21,3629.45,3560.5,0.004,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-106,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/9/23,0.066361556,21.85,3642.22,3651.27,3670.95,3632.28,0.0038,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-105,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/9/24,0.005009107,21.96,3613.07,3637.87,3651.43,3607.79,-0.008,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-104,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/9/27,-0.144942649,19.18,3582.83,3625.96,3640.81,3559.92,-0.0084,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-103,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/9/28,0.05049505,20.2,3602.22,3577.89,3610.92,3568.82,0.0054,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-102,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/9/29,-0.063717746,18.99,3536.29,3573.52,3573.52,3518.05,-0.0183,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-101,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/9/30,0,18.99,3568.17,3541.93,3572.43,3541.93,0.009,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-100,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/10/8,0.060366155,20.21,3592.17,3609.09,3612.55,3571.73,0.0067,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-99,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/10/11,-0.051508845,19.22,3591.71,3600.36,3614.7,3586.75,-0.0001,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-98,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/10/12,-0.043997827,18.41,3546.94,3581.3,3583.64,3515.14,-0.0125,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-97,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/10/13,-0.016565433,18.11,3561.76,3543.49,3569.13,3515.65,0.0042,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-96,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/10/14,0.006037322,18.22,3558.28,3555.11,3569.69,3547.18,-0.001,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-95,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/10/15,-0.05135603,17.33,3572.37,3551.99,3578.77,3542.69,0.004,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-94,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/10/18,0.037222222,18,3568.14,3571.05,3571.05,3539.48,-0.0012,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-93,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/10/19,-0.008403361,17.85,3593.15,3562.3,3596.79,3560.62,0.007,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-92,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/10/20,0.026717557,18.34,3587,3583.24,3596.05,3574.3,-0.0017,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-91,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/10/21,-0.061957151,17.27,3594.78,3590.05,3610.96,3576.35,0.0022,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-90,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/10/22,-0.066049383,16.2,3582.6,3594.75,3607.58,3578.76,-0.0034,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-89,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/10/25,0.166666667,19.44,3609.86,3574.26,3611.09,3564.21,0.0076,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-88,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/10/26,-0.023696682,18.99,3597.64,3612.83,3625.02,3589.71,-0.0034,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-87,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/10/27,-0.049171271,18.1,3562.31,3589.86,3589.86,3553.13,-0.0098,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-86,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/10/28,0.01038819,18.29,3518.42,3548.7,3552.04,3509.49,-0.0123,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-85,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/10/29,0.036861506,18.99,3547.34,3519.33,3547.34,3502.8,0.0082,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-84,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/11/1,0.089208633,20.85,3544.48,3530.4,3556.59,3519.29,-0.0008,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-83,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/11/2,-0.027093596,20.3,3505.63,3543.38,3559.05,3477.66,-0.011,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-82,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/11/3,0.014563107,20.6,3498.54,3501.1,3512.61,3480.49,-0.002,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-81,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/11/4,-0.007334963,20.45,3526.87,3505.89,3527.95,3503.01,0.0081,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-80,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/11/5,-0.043367347,19.6,3491.57,3520.21,3525.87,3491.46,-0.01,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-79,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/11/8,-0.00204499,19.56,3498.63,3491.97,3507.27,3484.24,0.002,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-78,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/11/9,0.011622031,19.79,3507,3507.11,3514.95,3489.04,0.0024,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-77,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/11/10,-0.008664628,19.62,3492.46,3498.94,3498.94,3448.44,-0.0041,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-76,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/11/11,-0.038095238,18.9,3532.79,3486.45,3534.2,3482.83,0.0115,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-75,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/11/12,0.026776519,19.42,3539.1,3534.15,3543.65,3527.39,0.0018,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-74,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/11/15,0.037183937,20.17,3533.3,3542.9,3550.44,3521.29,-0.0016,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-73,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/11/16,0.02134886,20.61,3521.79,3530.46,3549.77,3517.81,-0.0033,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-72,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/11/17,0.006746988,20.75,3537.37,3518.56,3537.51,3513.52,0.0044,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-71,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/11/18,0.011434016,20.99,3520.71,3531.49,3537.98,3513.11,-0.0047,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-70,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/11/19,-0.025403029,20.47,3560.37,3519.28,3561.91,3517.65,0.0113,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-69,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/11/22,-0.001957905,20.43,3582.08,3562.76,3585.19,3562.75,0.0061,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-68,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/11/23,0.030374941,21.07,3589.09,3580.51,3598.38,3577.36,0.002,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-67,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/11/24,-0.023809524,20.58,3592.7,3590.02,3602.74,3575.29,0.001,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-66,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/11/25,0.013422819,20.86,3584.18,3593.39,3597.15,3579.53,-0.0024,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-65,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/11/26,-0.004333173,20.77,3564.09,3576.11,3576.11,3554.88,-0.0056,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-64,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/11/29,-0.060776302,19.58,3562.7,3528.67,3563.68,3526.35,-0.0004,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-63,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/11/30,-0.018730489,19.22,3563.89,3570.75,3582.11,3546.36,0.0003,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-62,0,1,80,,,-0.053679124,
博汇股份,300839.SZ,2021/12/1,0.088235294,21.08,3576.89,3561.89,3576.89,3558.69,0.0036,2022/2/24,2022/5/5,2022/5/11,25,-5,5,-61,0,1,80,,,-0.053679124,
